x,cut,table,carat,price
6.74,3,58.0,1.05,6174.0
7.17,1,62.0,1.28,6175.0
7.31,4,54.0,1.49,6175.0
7.29,3,59.0,1.38,6175.0
6.35,1,60.0,1.01,6176.0
6.21,0,61.0,1.01,6176.0
6.48,3,58.0,1.01,6176.0
6.43,4,57.0,1.01,6176.0
6.3,1,58.0,1.01,6176.0
6.4,3,60.0,1.01,6176.0
6.45,4,55.0,1.04,6177.0
6.5,4,57.0,1.04,6177.0
6.46,2,57.0,1.04,6177.0
6.43,3,58.0,1.04,6177.0
6.77,2,57.0,1.2,6177.0
6.47,2,56.0,1.04,6177.0
6.33,1,62.0,1.0,6177.0
6.62,1,57.5,1.11,6178.0
6.48,4,57.0,1.03,6178.0
6.91,4,57.0,1.21,6180.0
6.83,3,58.0,1.21,6180.0
6.48,3,58.0,1.05,6181.0
7.12,3,57.0,1.37,6181.0
6.59,3,58.0,1.05,6181.0
6.8,3,58.0,1.2,6182.0
6.68,1,60.0,1.2,6182.0
6.3,1,59.0,1.0,6183.0
6.4,2,57.0,1.0,6183.0
6.3,1,60.0,1.0,6183.0
6.4,2,59.0,1.0,6183.0
7.39,3,58.0,1.53,6183.0
6.86,4,58.0,1.23,6183.0
6.44,3,59.0,1.03,6183.0
6.5,4,56.0,1.03,6183.0
6.82,3,59.0,1.22,6184.0
7.4,4,55.0,1.54,6186.0
6.92,4,60.0,1.26,6186.0
6.3,1,60.0,1.0,6187.0
7.19,3,59.0,1.3,6188.0
6.75,2,57.0,1.21,6189.0
6.75,2,57.0,1.21,6189.0
6.33,1,61.0,1.0,6189.0
6.31,1,61.0,1.0,6189.0
6.35,2,61.0,1.0,6190.0
6.71,2,60.0,1.21,6190.0
7.02,4,55.0,1.33,6190.0
6.81,4,57.0,1.21,6190.0
6.73,4,55.6,1.18,6191.0
6.41,4,57.0,1.02,6191.0
6.69,2,59.0,1.2,6192.0
6.27,1,60.0,1.0,6192.0
6.71,2,62.0,1.14,6194.0
6.75,2,56.0,1.21,6194.0
7.49,3,61.0,1.54,6194.0
7.68,3,59.0,1.58,6194.0
6.49,2,58.0,1.02,6195.0
6.58,2,59.0,1.01,6196.0
6.44,2,58.0,1.0,6196.0
6.52,4,60.0,1.05,6196.0
6.81,3,56.0,1.19,6198.0
6.75,2,60.0,1.2,6199.0
7.13,3,59.0,1.23,6199.0
6.94,4,56.0,1.23,6199.0
7.11,4,57.0,1.35,6199.0
6.85,4,56.0,1.23,6199.0
6.51,4,56.0,1.07,6200.0
6.85,4,58.0,1.22,6201.0
7.54,3,59.0,1.54,6202.0
6.77,3,56.0,1.16,6202.0
6.99,2,61.0,1.33,6203.0
6.63,4,56.0,1.08,6203.0
6.34,2,59.0,1.01,6204.0
6.46,2,60.0,1.01,6204.0
6.44,2,56.5,1.02,6204.0
6.55,3,54.0,1.04,6206.0
6.95,3,60.0,1.23,6206.0
6.4,2,60.0,1.0,6207.0
6.32,2,59.0,1.0,6208.0
6.14,2,58.0,0.9,6208.0
6.38,3,57.0,1.0,6209.0
6.6,4,57.0,1.12,6209.0
6.35,4,57.0,1.0,6209.0
6.42,3,55.0,1.0,6209.0
6.67,3,59.0,1.1,6209.0
6.32,1,58.0,1.0,6209.0
6.42,3,56.0,1.0,6209.0
6.63,1,56.0,1.2,6209.0
7.12,0,59.0,1.5,6209.0
6.8,4,56.5,1.2,6210.0
6.88,3,62.0,1.28,6210.0
6.64,2,58.0,1.06,6212.0
6.45,1,59.0,1.06,6212.0
6.51,2,58.0,1.01,6213.0
6.55,3,60.0,1.07,6213.0
6.38,3,59.0,1.03,6214.0
7.36,3,59.0,1.52,6214.0
7.04,3,58.0,1.24,6215.0
6.47,3,62.0,1.02,6215.0
7.46,3,59.0,1.48,6216.0
6.49,3,54.0,1.0,6216.0
6.93,3,59.0,1.22,6217.0
6.68,2,59.0,1.06,6217.0
6.34,2,62.0,1.03,6218.0
6.41,3,59.0,1.02,6220.0
6.31,3,58.0,1.01,6221.0
6.37,2,58.0,1.01,6221.0
6.32,2,60.0,1.01,6221.0
6.32,1,58.0,1.01,6221.0
6.27,1,56.0,1.01,6221.0
6.33,1,58.0,1.01,6221.0
6.86,0,58.0,1.32,6221.0
6.7,4,55.0,1.12,6222.0
6.32,1,57.0,1.0,6223.0
7.41,1,62.0,1.62,6223.0
6.86,3,58.0,1.21,6223.0
7.36,3,58.0,1.47,6223.0
6.63,2,57.0,1.05,6224.0
7.28,3,60.0,1.5,6224.0
7.26,1,56.0,1.5,6224.0
6.59,4,55.0,1.09,6225.0
6.61,4,56.0,1.09,6225.0
7.0,4,56.0,1.31,6225.0
6.89,2,58.0,1.21,6229.0
6.65,3,59.0,1.03,6229.0
6.59,4,56.0,1.03,6229.0
6.83,3,60.0,1.25,6230.0
6.19,4,56.0,0.9,6230.0
6.83,4,58.0,1.24,6232.0
6.6,3,57.0,1.07,6232.0
6.48,2,55.0,1.04,6232.0
6.77,2,58.0,1.23,6233.0
6.53,4,60.0,1.0,6235.0
7.06,3,56.0,1.31,6236.0
7.04,3,60.0,1.31,6236.0
6.94,3,58.0,1.28,6236.0
7.03,2,59.0,1.34,6237.0
6.9,2,57.0,1.34,6237.0
6.81,3,58.0,1.22,6237.0
6.11,4,56.0,0.9,6237.0
7.31,1,59.0,1.53,6238.0
6.45,3,59.0,1.02,6238.0
6.48,3,59.0,1.02,6238.0
6.44,2,60.0,1.01,6239.0
6.38,2,63.0,1.01,6239.0
6.48,3,59.0,1.01,6239.0
6.43,4,56.0,1.01,6239.0
6.9,4,55.0,1.26,6239.0
6.56,4,57.0,1.06,6240.0
6.54,4,56.0,1.03,6241.0
6.74,4,56.0,1.11,6241.0
6.34,3,58.0,1.01,6244.0
6.41,3,58.0,1.01,6244.0
6.27,2,59.0,1.0,6245.0
7.32,1,57.0,1.56,6246.0
7.35,1,54.0,1.56,6246.0
6.97,3,58.0,1.3,6246.0
6.49,1,62.0,1.01,6247.0
6.33,1,58.0,1.0,6248.0
6.77,2,58.0,1.21,6248.0
6.36,2,56.0,1.0,6249.0
6.56,4,55.1,1.06,6249.0
6.52,4,57.0,1.03,6250.0
6.44,1,63.0,1.01,6250.0
6.84,1,56.0,1.22,6250.0
6.88,3,60.0,1.2,6250.0
6.81,3,58.0,1.2,6250.0
6.96,3,59.0,1.2,6250.0
6.27,1,58.0,1.0,6250.0
7.41,3,59.0,1.5,6250.0
7.2,0,59.0,1.5,6250.0
7.24,4,57.0,1.39,6252.0
7.19,3,56.0,1.35,6254.0
6.95,4,57.0,1.24,6254.0
6.43,4,56.6,1.04,6255.0
6.51,4,57.0,1.05,6255.0
7.4,4,56.0,1.53,6255.0
6.72,3,58.0,1.14,6256.0
6.84,3,59.0,1.14,6256.0
7.13,3,60.0,1.33,6256.0
6.98,3,58.0,1.24,6257.0
6.51,2,63.0,1.01,6257.0
6.49,2,59.0,1.01,6257.0
6.38,2,58.0,1.01,6257.0
6.42,4,54.0,1.01,6257.0
6.6,4,54.0,1.09,6259.0
6.49,4,53.0,1.04,6260.0
7.17,4,56.0,1.38,6260.0
7.1,3,58.0,1.37,6260.0
7.02,3,58.0,1.3,6261.0
7.01,3,60.0,1.21,6261.0
6.75,3,57.0,1.21,6261.0
7.26,1,60.0,1.54,6261.0
6.81,4,55.0,1.21,6261.0
6.42,4,56.0,1.0,6261.0
6.52,2,56.0,1.07,6262.0
6.6,2,57.0,1.12,6262.0
6.37,2,60.0,1.0,6263.0
6.96,2,59.0,1.31,6263.0
6.43,4,57.0,1.02,6264.0
6.36,2,60.0,1.01,6265.0
7.27,1,59.0,1.51,6266.0
7.45,3,60.0,1.51,6266.0
6.29,1,55.0,1.0,6267.0
6.41,2,56.0,1.01,6267.0
6.43,2,59.0,1.01,6268.0
6.57,0,58.0,1.0,6268.0
6.37,2,59.0,1.01,6270.0
6.33,2,59.0,1.01,6270.0
6.55,0,56.0,1.01,6271.0
6.43,3,56.0,1.01,6271.0
6.59,3,58.0,1.01,6271.0
6.37,3,58.0,1.01,6271.0
6.34,3,58.0,1.01,6271.0
6.42,1,61.0,1.01,6271.0
6.39,2,60.0,1.01,6271.0
6.38,3,61.0,1.01,6271.0
6.49,0,60.0,1.01,6271.0
6.38,3,59.0,1.01,6271.0
6.43,3,58.0,1.01,6271.0
6.44,4,57.0,1.01,6271.0
6.52,3,59.0,1.01,6271.0
6.29,3,62.0,1.0,6272.0
6.8,4,55.0,1.18,6272.0
6.44,3,58.0,1.0,6272.0
7.35,0,56.0,1.6,6272.0
6.56,1,62.0,1.0,6272.0
6.42,4,54.0,1.0,6272.0
6.42,3,57.0,1.0,6272.0
6.31,1,58.0,1.0,6272.0
6.45,3,59.0,1.0,6272.0
6.56,2,57.0,1.07,6274.0
6.55,3,57.0,1.07,6274.0
6.77,4,56.4,1.19,6275.0
6.43,1,58.0,1.0,6275.0
6.91,4,58.0,1.26,6277.0
7.41,3,61.0,1.54,6278.0
6.74,2,57.0,1.22,6278.0
6.62,3,62.0,1.04,6278.0
6.66,3,60.0,1.04,6278.0
7.09,2,58.0,1.36,6279.0
6.49,4,55.8,1.05,6279.0
6.89,4,60.0,1.21,6279.0
6.33,1,62.0,1.0,6279.0
7.01,3,57.0,1.29,6279.0
7.02,4,57.0,1.35,6281.0
6.9,3,60.0,1.2,6282.0
6.32,2,58.0,1.0,6283.0
7.04,3,58.0,1.32,6283.0
6.27,1,56.0,1.01,6283.0
6.67,3,60.0,1.1,6284.0
6.22,2,59.0,1.0,6285.0
6.81,2,58.0,1.18,6286.0
6.43,4,59.0,1.04,6286.0
6.63,4,58.0,1.04,6286.0
6.55,2,59.0,1.01,6288.0
6.44,2,58.0,1.01,6288.0
6.48,2,61.0,1.01,6288.0
6.92,4,55.0,1.23,6288.0
6.96,4,57.0,1.32,6288.0
6.57,4,56.0,1.09,6288.0
6.3,1,58.0,1.01,6288.0
6.28,1,58.0,1.01,6288.0
6.83,3,58.0,1.22,6288.0
6.04,2,60.0,0.9,6289.0
6.29,2,56.0,1.01,6289.0
6.97,4,54.0,1.23,6289.0
6.81,4,56.0,1.23,6289.0
6.88,2,57.0,1.3,6290.0
6.53,4,57.0,1.04,6290.0
6.47,3,58.0,1.04,6290.0
4.58,4,56.0,0.36,607.0
4.57,4,54.0,0.35,607.0
4.51,4,57.0,0.34,607.0
4.27,1,55.0,0.31,607.0
4.51,2,59.0,0.37,608.0
4.61,4,56.0,0.37,608.0
4.66,3,59.0,0.36,608.0
4.58,3,58.0,0.36,608.0
4.61,3,58.0,0.36,608.0
4.59,3,56.0,0.36,608.0
4.37,3,59.0,0.3,608.0
4.36,4,56.0,0.3,608.0
6.5,4,56.0,1.04,6290.0
6.5,4,57.0,1.04,6290.0
6.37,3,62.0,1.0,6290.0
6.49,4,55.0,1.04,6290.0
6.44,3,56.0,1.04,6290.0
6.36,4,57.0,1.0,6290.0
6.39,3,58.0,1.0,6290.0
6.36,2,57.0,1.01,6291.0
6.85,3,59.0,1.23,6291.0
7.06,0,60.0,1.51,6291.0
6.31,4,56.0,0.95,6291.0
7.21,0,59.0,1.51,6291.0
6.66,4,58.0,1.11,6291.0
6.95,4,58.0,1.21,6292.0
6.44,2,59.0,1.03,6294.0
6.94,2,57.0,1.32,6294.0
6.41,4,54.9,1.01,6295.0
6.52,4,59.0,1.01,6295.0
6.4,4,57.0,1.01,6295.0
6.44,4,58.0,1.01,6295.0
6.46,2,55.0,1.0,6296.0
6.64,3,58.0,1.06,6296.0
6.36,2,60.0,1.0,6296.0
6.47,3,59.0,1.0,6296.0
6.43,3,57.0,1.0,6296.0
6.35,2,59.0,1.0,6296.0
6.81,1,60.0,1.21,6299.0
6.48,4,56.0,1.03,6299.0
7.43,4,55.0,1.54,6299.0
6.98,3,59.0,1.25,6300.0
6.94,3,58.0,1.25,6300.0
7.12,2,58.0,1.32,6300.0
7.19,2,60.0,1.5,6300.0
7.0,4,54.0,1.29,6300.0
6.68,4,56.0,1.15,6300.0
6.73,4,55.0,1.15,6300.0
7.28,3,62.0,1.5,6300.0
7.0,4,56.0,1.25,6300.0
6.41,3,58.0,1.02,6301.0
6.36,2,58.0,1.02,6301.0
6.73,2,55.0,1.16,6301.0
6.8,4,57.0,1.21,6302.0
6.93,2,58.0,1.3,6302.0
6.2,4,56.0,0.9,6302.0
6.83,4,58.0,1.2,6303.0
6.39,3,61.0,1.0,6303.0
7.12,4,55.0,1.34,6303.0
6.76,4,56.0,1.18,6304.0
6.48,4,57.0,1.02,6306.0
7.18,1,58.0,1.5,6306.0
7.38,3,58.0,1.56,6306.0
6.93,2,57.0,1.3,6307.0
6.47,3,58.0,1.03,6307.0
7.04,4,57.0,1.28,6308.0
6.66,4,57.0,1.12,6309.0
6.39,2,58.0,1.01,6310.0
6.59,2,58.0,1.11,6311.0
6.72,4,55.0,1.15,6313.0
6.25,2,59.0,1.0,6315.0
6.26,1,54.0,1.0,6315.0
7.16,2,57.0,1.45,6316.0
6.62,4,55.0,1.05,6316.0
7.02,3,61.0,1.33,6316.0
6.72,4,54.0,1.12,6317.0
6.47,4,57.0,1.02,6317.0
6.97,2,58.0,1.26,6318.0
6.38,2,58.0,1.0,6319.0
6.56,2,57.0,1.08,6319.0
7.05,3,60.0,1.24,6319.0
6.88,2,57.0,1.26,6320.0
7.56,3,60.0,1.69,6320.0
7.58,4,57.0,1.71,6320.0
6.82,3,58.0,1.14,6320.0
7.12,3,58.0,1.29,6321.0
7.03,4,55.0,1.29,6321.0
6.75,4,57.0,1.17,6321.0
6.63,4,57.0,1.12,6322.0
7.02,3,59.0,1.31,6323.0
6.78,2,57.0,1.22,6323.0
6.79,2,59.0,1.22,6323.0
6.78,2,58.0,1.21,6324.0
6.84,4,61.0,1.17,6324.0
6.62,4,59.0,1.07,6324.0
6.34,4,55.0,1.0,6324.0
6.84,4,57.0,1.2,6324.0
6.67,3,58.0,1.06,6325.0
6.48,2,59.0,1.06,6325.0
6.36,2,56.0,1.01,6326.0
7.22,1,63.0,1.3,6327.0
7.04,3,58.0,1.24,6327.0
6.98,4,57.0,1.29,6327.0
6.42,3,59.0,1.03,6327.0
6.86,4,57.0,1.18,6328.0
6.28,1,56.0,1.0,6328.0
6.35,3,59.0,1.0,6328.0
6.54,4,56.0,1.0,6328.0
6.37,3,59.0,1.0,6328.0
6.44,3,58.0,1.01,6330.0
6.32,1,58.0,1.01,6330.0
6.88,4,58.0,1.26,6332.0
6.52,1,62.0,1.01,6332.0
6.44,3,59.0,1.02,6333.0
6.79,3,59.0,1.2,6333.0
6.56,4,56.0,1.02,6333.0
6.54,2,56.0,1.04,6334.0
6.84,2,58.0,1.22,6334.0
7.06,3,56.0,1.3,6334.0
7.06,4,57.0,1.3,6334.0
6.36,3,58.0,1.01,6335.0
6.76,4,55.0,1.19,6335.0
6.29,1,56.0,1.01,6335.0
6.35,3,60.0,1.01,6335.0
6.47,3,58.0,1.01,6335.0
6.56,3,58.0,1.01,6335.0
6.3,2,60.0,1.01,6335.0
6.47,3,58.0,1.01,6335.0
6.88,2,62.0,1.17,6336.0
6.95,4,56.0,1.31,6337.0
7.22,3,59.0,1.37,6337.0
6.93,4,57.0,1.31,6338.0
5.98,4,55.0,0.81,6338.0
7.13,4,55.0,1.37,6339.0
6.39,2,55.0,1.0,6340.0
6.39,4,57.0,1.01,6340.0
6.43,4,56.0,1.02,6340.0
7.12,0,59.0,1.5,6340.0
7.07,3,58.0,1.35,6340.0
6.49,4,57.0,1.04,6342.0
6.56,2,59.0,1.04,6342.0
6.41,4,57.0,1.02,6342.0
7.27,3,58.0,1.51,6342.0
7.36,3,59.0,1.51,6342.0
7.14,4,56.0,1.37,6343.0
6.84,4,57.0,1.22,6343.0
6.54,3,59.0,1.03,6344.0
6.58,4,56.0,1.1,6344.0
6.53,4,56.0,1.01,6346.0
6.5,4,57.0,1.01,6346.0
6.66,4,56.0,1.14,6346.0
6.78,4,58.0,1.21,6347.0
6.35,4,56.0,1.0,6349.0
6.37,4,54.0,1.0,6349.0
6.3,1,59.0,1.0,6349.0
7.03,3,59.0,1.26,6350.0
6.96,3,57.0,1.26,6350.0
6.81,2,61.0,1.2,6350.0
7.47,3,58.0,1.62,6350.0
7.17,4,57.0,1.4,6350.0
6.54,4,56.0,1.05,6350.0
6.96,4,55.0,1.26,6350.0
6.85,3,58.0,1.22,6351.0
6.26,1,62.0,1.0,6352.0
6.71,2,55.0,1.1,6352.0
6.34,2,55.0,1.0,6352.0
6.35,3,60.0,1.0,6352.0
6.29,3,60.0,1.0,6352.0
6.41,4,57.0,1.02,6352.0
6.97,4,56.0,1.25,6352.0
6.63,3,59.0,1.06,6352.0
6.34,0,60.0,1.01,6353.0
6.51,3,59.0,1.01,6353.0
6.4,2,63.0,1.01,6353.0
6.52,3,60.0,1.01,6353.0
6.46,4,56.0,1.01,6353.0
6.32,2,61.0,1.01,6354.0
6.93,2,60.0,1.24,6354.0
6.89,3,58.0,1.22,6354.0
6.89,3,56.0,1.22,6354.0
6.94,3,61.0,1.22,6354.0
6.55,3,58.0,1.07,6355.0
6.5,2,55.0,1.07,6355.0
6.53,4,57.0,1.07,6355.0
6.64,2,56.0,1.07,6355.0
6.56,2,58.0,1.07,6355.0
6.51,4,57.0,1.02,6356.0
6.98,3,59.0,1.29,6356.0
6.38,3,59.0,1.0,6359.0
6.26,4,56.0,0.92,6360.0
6.42,1,57.0,1.04,6360.0
6.65,3,58.0,1.04,6360.0
6.54,2,60.0,1.04,6361.0
7.34,1,55.6,1.53,6361.0
6.93,4,57.0,1.26,6362.0
6.91,3,59.0,1.19,6363.0
6.58,4,55.0,1.06,6363.0
7.15,1,55.0,1.5,6364.0
6.44,2,61.0,1.02,6366.0
7.26,4,57.0,1.39,6366.0
6.26,0,60.0,1.01,6366.0
6.7,3,60.0,1.16,6366.0
6.29,0,58.0,1.01,6366.0
7.41,3,59.0,1.52,6367.0
6.35,2,60.0,1.01,6368.0
7.3,1,58.0,1.53,6368.0
7.01,3,58.0,1.31,6368.0
6.5,4,53.0,1.04,6368.0
6.52,4,54.0,1.04,6368.0
6.77,4,57.0,1.17,6368.0
6.59,2,57.0,1.1,6369.0
7.07,2,60.0,1.38,6369.0
6.42,1,62.0,1.0,6369.0
6.48,3,58.0,1.01,6371.0
6.38,2,63.0,1.01,6371.0
6.95,4,55.0,1.25,6371.0
6.84,4,58.0,1.22,6372.0
6.97,4,56.0,1.29,6372.0
6.39,2,57.0,1.05,6373.0
6.75,2,57.0,1.2,6373.0
7.22,0,56.0,1.54,6375.0
6.44,2,59.0,1.0,6377.0
6.36,4,59.0,1.0,6377.0
7.68,4,57.0,1.66,6377.0
6.39,4,56.0,1.0,6377.0
6.39,3,60.0,1.0,6377.0
6.92,4,54.0,1.18,6378.0
6.67,3,57.0,1.13,6379.0
6.82,4,59.0,1.2,6380.0
6.97,4,59.0,1.24,6381.0
6.34,2,55.0,1.0,6382.0
6.85,3,58.0,1.24,6383.0
7.09,4,57.0,1.27,6383.0
7.39,4,57.0,1.51,6384.0
6.28,2,62.0,1.0,6386.0
7.43,3,58.0,1.46,6387.0
6.92,3,60.0,1.22,6387.0
6.6,3,58.0,1.1,6387.0
6.63,4,56.0,1.1,6387.0
6.78,2,55.0,1.22,6387.0
6.67,2,56.0,1.09,6388.0
6.87,4,56.0,1.22,6388.0
6.31,2,58.0,1.0,6389.0
6.87,4,58.0,1.23,6389.0
6.24,1,58.0,1.0,6389.0
6.18,1,60.0,1.0,6389.0
7.09,3,58.0,1.33,6390.0
6.27,0,59.0,1.01,6391.0
6.83,4,57.0,1.13,6391.0
6.55,4,56.0,1.02,6393.0
7.33,3,58.0,1.51,6393.0
7.16,1,61.0,1.51,6394.0
7.08,4,57.0,1.35,6396.0
6.86,4,57.0,1.27,6396.0
6.45,2,60.0,1.02,6397.0
7.7,4,55.0,1.7,6397.0
6.84,3,56.0,1.2,6397.0
6.25,0,59.0,1.0,6397.0
6.51,3,58.0,1.02,6397.0
6.69,0,60.0,1.21,6397.0
6.4,1,59.0,1.02,6397.0
6.5,3,58.0,1.02,6397.0
6.84,4,57.0,1.22,6398.0
6.8,4,58.0,1.22,6398.0
6.41,2,57.0,1.01,6399.0
6.3,1,60.0,1.01,6399.0
6.35,1,58.0,1.01,6399.0
6.42,2,55.0,1.01,6399.0
6.51,2,60.0,1.01,6399.0
6.97,2,59.0,1.25,6399.0
6.6,4,57.0,1.06,6399.0
6.04,4,54.0,0.84,6399.0
6.56,3,58.0,1.06,6399.0
6.36,3,58.0,1.0,6400.0
7.32,3,59.0,1.35,6400.0
6.81,4,56.2,1.22,6401.0
7.07,4,56.0,1.37,6401.0
7.43,3,60.0,1.57,6401.0
6.92,4,57.0,1.27,6401.0
7.29,3,59.0,1.47,6403.0
6.52,4,56.0,1.05,6403.0
6.93,4,57.0,1.27,6403.0
7.03,3,61.0,1.22,6403.0
7.01,4,55.0,1.23,6403.0
6.64,2,57.0,1.04,6405.0
6.73,4,56.0,1.17,6405.0
6.91,3,60.0,1.3,6405.0
6.42,2,60.0,1.01,6406.0
6.35,2,55.0,1.01,6406.0
7.05,4,57.0,1.23,6406.0
7.17,3,57.0,1.3,6406.0
6.5,1,63.0,1.01,6407.0
6.82,2,58.0,1.22,6409.0
6.98,4,57.0,1.32,6409.0
6.36,4,58.0,1.02,6410.0
6.67,4,57.0,1.08,6411.0
4.34,3,58.0,0.3,608.0
4.36,3,60.0,0.3,608.0
4.4,3,58.0,0.3,608.0
4.37,4,56.0,0.3,608.0
4.38,3,59.0,0.3,608.0
4.43,3,61.0,0.3,608.0
4.33,3,60.0,0.3,608.0
4.32,3,59.0,0.3,608.0
4.32,2,54.0,0.3,608.0
4.32,4,54.0,0.3,608.0
4.32,4,57.0,0.3,608.0
4.32,3,58.0,0.3,608.0
4.3,3,58.0,0.3,608.0
4.29,3,58.0,0.3,608.0
4.3,3,59.0,0.3,608.0
4.31,3,53.0,0.3,608.0
4.3,3,60.0,0.3,608.0
4.23,2,59.0,0.3,608.0
4.3,3,59.0,0.3,608.0
4.25,1,58.0,0.3,608.0
4.29,2,57.0,0.3,608.0
4.33,3,58.0,0.3,608.0
4.35,3,61.0,0.3,608.0
4.37,4,57.0,0.3,608.0
4.31,3,60.0,0.3,608.0
4.3,3,61.0,0.3,608.0
4.3,2,54.0,0.3,608.0
4.31,3,59.0,0.3,608.0
4.33,3,61.0,0.3,608.0
4.28,3,58.0,0.3,608.0
6.53,4,55.0,1.06,6411.0
6.33,1,61.0,1.01,6412.0
6.5,3,59.0,1.01,6412.0
6.93,4,57.0,1.28,6412.0
6.44,4,57.0,1.02,6412.0
6.68,3,59.0,1.08,6415.0
6.5,2,58.0,1.08,6415.0
6.87,3,59.0,1.27,6415.0
6.46,3,58.0,1.02,6416.0
6.38,4,57.0,1.01,6416.0
6.51,3,60.0,1.01,6416.0
6.36,1,60.0,1.01,6416.0
6.33,2,59.0,1.01,6416.0
6.37,3,60.0,1.01,6416.0
6.42,3,58.0,1.01,6416.0
6.46,4,56.0,1.01,6416.0
6.77,3,58.0,1.2,6416.0
6.73,3,59.0,1.2,6416.0
6.75,3,58.0,1.2,6416.0
6.55,4,57.0,1.02,6416.0
6.44,3,59.0,1.02,6416.0
6.43,4,55.0,1.02,6418.0
6.36,4,57.0,1.02,6418.0
6.81,4,54.5,1.21,6418.0
6.95,2,58.0,1.22,6419.0
6.87,4,56.0,1.25,6419.0
6.61,4,57.0,1.09,6419.0
6.79,4,56.0,1.17,6419.0
6.75,2,56.0,1.22,6421.0
7.25,1,58.0,1.5,6421.0
6.73,2,54.0,1.2,6423.0
6.42,2,56.0,1.04,6424.0
6.37,4,58.0,1.0,6424.0
6.96,4,56.0,1.29,6424.0
6.93,0,61.0,1.49,6425.0
6.42,3,58.0,1.01,6425.0
6.63,4,57.0,1.08,6426.0
6.49,4,56.0,1.06,6426.0
6.99,3,59.0,1.29,6429.0
6.43,1,61.0,1.01,6429.0
6.92,4,54.0,1.27,6430.0
7.07,4,57.0,1.32,6431.0
7.05,3,58.0,1.32,6431.0
6.47,2,56.0,1.02,6432.0
6.48,2,61.0,1.0,6435.0
6.94,3,57.0,1.26,6435.0
6.86,4,56.0,1.23,6435.0
6.67,2,56.0,1.14,6435.0
6.76,3,58.0,1.2,6435.0
7.59,3,60.0,1.69,6436.0
6.44,1,58.0,1.0,6437.0
6.85,2,59.0,1.24,6438.0
7.02,3,59.0,1.31,6438.0
6.46,2,58.0,1.01,6439.0
6.43,4,56.0,1.01,6439.0
6.42,4,56.0,1.01,6439.0
6.41,4,56.0,1.01,6439.0
6.96,4,56.0,1.23,6439.0
6.26,2,59.0,1.0,6440.0
6.78,4,57.0,1.18,6440.0
6.76,1,58.0,1.25,6440.0
6.79,3,58.0,1.21,6440.0
6.61,2,58.0,1.07,6441.0
7.42,4,57.0,1.58,6441.0
6.46,3,56.0,1.01,6441.0
6.27,3,58.0,0.9,6441.0
6.44,3,58.0,1.01,6441.0
7.07,2,55.0,1.33,6442.0
6.96,4,56.0,1.3,6442.0
7.1,3,58.0,1.3,6442.0
6.83,2,58.0,1.27,6443.0
7.15,4,57.0,1.36,6443.0
7.27,1,63.0,1.3,6443.0
7.34,3,57.0,1.5,6443.0
6.26,4,57.0,0.91,6444.0
6.76,3,58.0,1.11,6445.0
6.39,1,58.0,1.01,6446.0
6.47,3,58.0,1.01,6446.0
6.29,2,59.0,1.02,6447.0
6.77,3,58.0,1.14,6448.0
6.82,3,60.0,1.22,6449.0
6.34,2,56.0,1.01,6449.0
6.31,2,58.0,1.0,6449.0
6.89,3,58.0,1.22,6449.0
6.37,4,58.0,1.01,6449.0
6.99,4,58.0,1.33,6449.0
6.83,4,57.0,1.23,6449.0
6.27,1,58.0,1.01,6449.0
6.78,4,58.0,1.2,6450.0
6.42,3,59.0,1.0,6451.0
6.94,4,58.0,1.3,6451.0
6.89,3,61.0,1.28,6451.0
6.87,3,60.0,1.2,6451.0
6.92,4,57.0,1.28,6451.0
6.54,3,59.0,1.0,6451.0
6.71,3,58.0,1.2,6451.0
6.65,2,63.0,1.09,6453.0
6.56,4,58.0,1.09,6453.0
6.84,1,58.7,1.31,6455.0
7.17,0,58.0,1.45,6455.0
6.87,4,55.0,1.22,6456.0
6.91,2,59.0,1.23,6458.0
6.51,4,55.0,1.04,6458.0
6.61,3,59.0,1.04,6458.0
6.5,4,57.0,1.04,6458.0
6.96,4,55.0,1.28,6458.0
7.16,3,59.0,1.36,6458.0
7.61,3,60.0,1.55,6458.0
7.31,3,58.0,1.5,6458.0
6.69,4,55.0,1.12,6458.0
6.84,2,59.0,1.23,6459.0
6.89,2,59.0,1.23,6459.0
6.82,4,54.0,1.22,6459.0
6.5,4,57.0,1.07,6459.0
6.61,4,57.0,1.03,6460.0
6.6,3,59.0,1.03,6460.0
6.29,1,60.0,1.02,6462.0
6.49,3,58.0,1.0,6462.0
7.0,2,56.0,1.34,6463.0
7.04,3,58.0,1.34,6464.0
6.64,2,59.0,1.14,6464.0
6.34,1,59.0,1.0,6465.0
6.41,4,56.0,1.0,6465.0
6.42,4,54.0,1.0,6465.0
6.08,2,55.0,0.9,6466.0
6.59,4,56.0,1.03,6467.0
6.38,2,56.0,1.0,6468.0
6.35,2,57.0,1.0,6468.0
6.73,1,56.0,1.2,6468.0
6.53,3,61.0,1.0,6468.0
6.38,3,60.0,1.0,6468.0
6.93,4,57.0,1.25,6468.0
6.74,3,55.0,1.1,6468.0
6.37,3,60.0,1.0,6468.0
6.81,4,55.7,1.22,6469.0
6.47,3,61.0,1.01,6470.0
6.98,4,56.0,1.31,6470.0
6.65,4,57.0,1.1,6470.0
6.45,3,60.0,1.01,6470.0
6.55,4,55.0,1.07,6471.0
6.6,3,58.0,1.07,6471.0
6.55,4,57.0,1.07,6471.0
